name,datetime,tempmax,tempmin,temp,feelslikemax,feelslikemin,feelslike,dew,humidity,precip,precipprob,precipcover,preciptype,snow,snowdepth,windgust,windspeed,winddir,sealevelpressure,cloudcover,visibility,solarradiation,solarenergy,uvindex,severerisk,sunrise,sunset,moonphase,conditions,description,icon,stations
chicago,2010-03-18,61.3,39.7,50.7,61.3,36.2,49.5,36.1,58.3,0,0,0,,,,27.4,19.3,258.6,1014.3,42.1,9.9,204.9,17.5,7,,2010-03-18T06:57:12,2010-03-18T19:00:33,0.03,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"72534014819,KORD,KMDW,72530094846,74466504838,KPWK"
chicago,2010-03-19,64.5,40.4,52.4,64.5,32.5,49.9,37.5,58.6,0,0,0,,,,27.4,21.3,260.8,1012.1,75.8,9.9,181.8,15.8,7,,2010-03-19T06:55:29,2010-03-19T19:01:40,0.06,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"72534014819,KORD,KMDW,72530094846,74466504838,KPWK"
chicago,2010-03-20,39.3,32,34,30.8,20.3,23.7,29.9,84.7,0.224,100,66.67,"rain,snow",,1.2,33.5,22.2,31.5,1020.2,100,4.5,58.9,4.9,2,,2010-03-20T06:53:47,2010-03-20T19:02:48,0.1,"Snow, Rain, Overcast",Cloudy skies throughout the day with a chance of rain or snow throughout the day.,rain,"72534014819,KORD,KMDW,72530094846,74466504838,KPWK"
chicago,2010-03-21,42,33.2,36.9,33.9,23.4,28.2,29.4,74.9,0.044,100,20.83,"rain,snow",,1.2,28.8,19.9,39.4,1019.4,93.4,9.3,158.5,13.8,6,,2010-03-21T06:52:04,2010-03-21T19:03:55,0.14,"Snow, Rain, Overcast",Cloudy skies throughout the day with rain or snow clearing later.,rain,"72534014819,KORD,KMDW,72530094846,74466504838,KPWK"
chicago,2010-03-22,48.4,37.3,42.1,42.4,29.8,34.8,23.1,48.1,0,0,0,,,,25.9,19.4,31.5,1013.2,54.1,9.9,240.6,20.9,8,,2010-03-22T06:50:21,2010-03-22T19:05:02,0.2,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"72534014819,KORD,KMDW,72530094846,74466504838,KPWK"
chicago,2010-03-23,56.2,31.1,42.5,56.2,27.2,40.4,26.4,57.6,0,0,0,,,,18.3,10.8,54.3,1013.4,18.8,9.9,250.2,21.6,8,,2010-03-23T06:48:38,2010-03-23T19:06:09,0.25,Clear,Clear conditions throughout the day.,clear-day,"72534014819,KORD,KMDW,72530094846,74466504838,KPWK"
chicago,2010-03-24,52.9,36.9,45.1,52.9,34.5,43.8,23.7,45.6,0,0,0,,,,,9.4,70.1,1017.5,91.6,9.9,83.7,7.2,3,,2010-03-24T06:46:55,2010-03-24T19:07:16,0.31,Overcast,Cloudy skies throughout the day.,cloudy,"72534014819,KORD,KMDW,72530094846,74466504838,KPWK"
chicago,2010-03-25,46,29.5,38.6,45.6,14.9,29.8,27.5,64.2,0.007,100,8.33,rain,,,41.6,29.4,21.1,1015.1,91.8,9.9,65.4,5.8,2,,2010-03-25T06:45:12,2010-03-25T19:08:23,0.36,"Rain, Overcast",Cloudy skies throughout the day with early morning rain.,rain,"72534014819,KORD,KMDW,72530094846,74466504838,KPWK"
chicago,2010-03-26,39.3,27.7,32.1,34.4,16.4,23.6,13.7,48,0,0,0,,,,29.5,19.6,50.3,1021.7,21.4,9.9,264.4,23,9,,2010-03-26T06:43:29,2010-03-26T19:09:29,0.41,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"72534014819,KORD,KMDW,72530094846,74466504838,KPWK"
chicago,2010-03-27,50.2,32.7,40.5,50.2,26,35.5,26.1,57.3,0.013,100,4.17,rain,,,19.5,12.6,114.6,1017.7,85.7,9.8,222.7,19.2,8,,2010-03-27T06:41:47,2010-03-27T19:10:36,0.45,"Rain, Partially cloudy",Partly cloudy throughout the day with late afternoon rain.,rain,"72534014819,KORD,KMDW,72530094846,74466504838,KPWK"
chicago,2010-03-28,50.7,38.9,43.5,50.7,30.8,37.7,29.5,59.8,0.003,100,4.17,rain,,,31.3,22.8,26,1009.6,75.9,9.9,125.5,10.7,4,,2010-03-28T06:40:04,2010-03-28T19:11:42,0.48,"Rain, Partially cloudy",Partly cloudy throughout the day with early morning rain.,rain,"72534014819,KORD,KMDW,72530094846,74466504838,KPWK"
chicago,2010-03-29,44.3,33.7,38,42.2,26.4,32.1,28.8,69.8,0,0,0,,,,19.5,13.6,34,1016.3,59.9,9.9,264.9,23.1,9,,2010-03-29T06:38:22,2010-03-29T19:12:49,0.5,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"72534014819,KORD,KMDW,72530094846,74466504838,KPWK"
chicago,2010-03-30,62.7,30.8,47.5,62.7,27.3,46,33.2,61.2,0,0,0,,,,23.6,15.6,179.1,1014,43.5,9.4,213.4,18.4,7,,2010-03-30T06:36:39,2010-03-30T19:13:55,0.5,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"72534014819,KORD,KMDW,72530094846,74466504838,KPWK"
chicago,2010-03-31,77,51.5,63.3,77,51.5,63.3,42.3,47.7,0,0,0,,,,33.1,22.7,190.1,1007.4,82.4,9.9,237.3,20.5,8,,2010-03-31T06:34:57,2010-03-31T19:15:02,0.52,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"72534014819,KORD,KMDW,72530094846,74466504838,KPWK"
chicago,2010-04-01,82,56.6,69.3,80.9,56.6,69.2,48.7,49,0,0,0,,,,36.8,25,194.6,1006.7,80.4,9.9,245.7,21.2,8,,2010-04-01T06:33:15,2010-04-01T19:16:08,0.54,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"72534014819,KORD,KMDW,72530094846,74466504838,KPWK"
chicago,2010-04-02,80.2,61.4,70.1,79.9,61.4,70,44.9,41.5,0,0,0,,,,41.3,28,200.7,1006.3,87.5,9.9,222.7,19.2,7,,2010-04-02T06:31:34,2010-04-02T19:17:14,0.57,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"72534014819,KORD,KMDW,72530094846,74466504838,KPWK"
chicago,2010-04-03,62.2,50.2,55.3,62.2,50.2,55.3,42.2,63.6,0.207,100,20.83,rain,,,30.6,20.2,244,1008.8,88.5,9.5,162.4,14,6,,2010-04-03T06:29:53,2010-04-03T19:18:20,0.62,"Rain, Partially cloudy",Partly cloudy throughout the day with rain in the morning and afternoon.,rain,"72534014819,KORD,KMDW,72530094846,74466504838,KPWK"
chicago,2010-04-04,74.2,44.9,57.6,74.2,41,56.8,42.6,59.8,0.638,100,25,rain,,,41.6,26.7,187.6,1014.1,78.8,9.2,179.4,15.4,7,,2010-04-04T06:28:12,2010-04-04T19:19:27,0.66,"Rain, Partially cloudy",Partly cloudy throughout the day with late afternoon rain.,rain,"72534014819,KORD,KMDW,72530094846,74466504838,KPWK"
chicago,2010-04-05,70.3,51.5,59,70.3,51.5,59,44.3,64.8,0.542,100,33.33,rain,,,38.7,14.3,159.2,1013.1,79.4,7.7,264,22.8,8,,2010-04-05T06:26:31,2010-04-05T19:20:33,0.71,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"72534014819,KORD,KMDW,72530094846,74466504838,KPWK"
chicago,2010-04-06,76.5,47.6,59.6,76.5,44.5,59.4,50.2,72.6,0.126,100,20.83,rain,,,33.3,17.6,165.2,1002.4,92.8,8.3,189.9,16.3,7,,2010-04-06T06:24:51,2010-04-06T19:21:39,0.76,"Rain, Overcast",Cloudy skies throughout the day with rain clearing later.,rain,"72534014819,KORD,KMDW,72530094846,74466504838,KPWK"
chicago,2010-04-07,61.8,40.5,46.5,61.8,32.7,42.2,43.6,89.6,0.432,100,62.5,rain,,,29.4,15.1,20.6,1003.1,98.5,5.7,107.5,9.3,5,,2010-04-07T06:23:11,2010-04-07T19:22:45,0.81,"Rain, Overcast",Cloudy skies throughout the day with a chance of rain throughout the day.,rain,"72534014819,KORD,KMDW,72530094846,74466504838,KPWK"
chicago,2010-04-08,40.3,35.6,38.3,36.3,28.1,31.2,31.8,77.7,0.004,100,8.33,rain,,,28.9,16.5,318.1,1008.6,100,9,179.1,15.4,6,,2010-04-08T06:21:32,2010-04-08T19:23:51,0.85,"Rain, Overcast",Cloudy skies throughout the day with early morning rain.,rain,"72534014819,KORD,KMDW,72530094846,74466504838,KPWK"
chicago,2010-04-09,55.3,32.4,43.4,55.3,27,40.1,26.4,53,0,0,0,,,,23.2,16.1,290.3,1017.7,9.3,9.9,295.1,25.4,9,,2010-04-09T06:19:53,2010-04-09T19:24:57,0.89,Clear,Clear conditions throughout the day.,clear-day,"72534014819,KORD,KMDW,72530094846,74466504838,KPWK"
chicago,2010-04-10,73.6,41.1,57.4,73.6,37,55.9,35.4,46.1,0,0,0,,,,31.5,20.1,210.6,1020.8,31.1,9.9,259.3,22.4,8,,2010-04-10T06:18:14,2010-04-10T19:26:04,0.93,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"72534014819,KORD,KMDW,72530094846,74466504838,KPWK"
chicago,2010-04-11,61.4,48.3,53.9,61.4,43.8,53.2,35.4,51.3,0,0,0,,,,35.6,16.4,65.4,1025.7,78.8,9.9,239.3,20.6,8,,2010-04-11T06:16:37,2010-04-11T19:27:10,0.96,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"72534014819,KORD,KMDW,72530094846,74466504838,KPWK"
chicago,2010-04-12,69.3,46.2,58.4,69.3,43.2,57.8,32.1,37.7,0.003,100,4.17,rain,,,24,18,119.2,1026.3,82.2,9.9,200,17.3,6,,2010-04-12T06:14:59,2010-04-12T19:28:16,0.98,"Rain, Partially cloudy",Partly cloudy throughout the day with late afternoon rain.,rain,"72534014819,KORD,KMDW,72530094846,74466504838,KPWK"
chicago,2010-04-13,63.3,50.1,56.7,63.3,50.1,56.7,36.3,46.5,0,0,0,,,,25.3,18,90.4,1025.7,64.4,9.9,223.4,19.3,7,,2010-04-13T06:13:23,2010-04-13T19:29:22,1,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"72534014819,KORD,KMDW,72530094846,74466504838,KPWK"
chicago,2010-04-14,80.4,48.8,64.7,79.5,46,64.4,43.5,48.5,0,0,0,,,,19.7,12.7,147.9,1026.5,75.7,9.9,276.5,24,9,,2010-04-14T06:11:47,2010-04-14T19:30:28,1,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"72534014819,KORD,KMDW,72530094846,74466504838,KPWK"
chicago,2010-04-15,82.2,61.5,72.3,80.3,61.5,71.9,43.9,37.8,0,0,0,,,,34.7,22.8,232.7,1020.8,49.6,9.9,284.5,24.4,9,,2010-04-15T06:10:12,2010-04-15T19:31:35,0.01,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"72534014819,KORD,KMDW,72530094846,74466504838,KPWK"
chicago,2010-04-16,71.1,45.5,61.5,71.1,41,61.1,41.9,50.3,0.011,100,8.33,rain,,,30.5,20.1,301.9,1016.7,67.7,9.8,186,16,7,,2010-04-16T06:08:37,2010-04-16T19:32:41,0.02,"Rain, Partially cloudy",Partly cloudy throughout the day with morning rain.,rain,"72534014819,KORD,KMDW,72530094846,74466504838,KPWK"
chicago,2010-04-17,56,41.7,47.6,56,36.8,44.6,20.4,36.1,0,0,0,,,,31.1,19.2,354.7,1020.8,3.9,9.9,309.7,26.7,9,,2010-04-17T06:07:03,2010-04-17T19:33:47,0.05,Clear,Clear conditions throughout the day.,clear-day,"72534014819,KORD,KMDW,72530094846,74466504838,KPWK"
chicago,2010-04-18,51.4,37,44.1,51.4,32.5,40.5,29.7,57.2,0,0,0,,,,26.4,14.6,29.7,1023.8,25.6,9.9,307.8,26.5,9,,2010-04-18T06:05:30,2010-04-18T19:34:53,0.08,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"72534014819,KORD,KMDW,72530094846,74466504838,KPWK"
chicago,2010-04-19,54.6,37.8,46.6,54.6,34.6,45,34.1,63.2,0,0,0,,,,19.5,11.1,41,1023.3,76.3,9.9,254.6,22.1,8,,2010-04-19T06:03:58,2010-04-19T19:35:59,0.13,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"72534014819,KORD,KMDW,72530094846,74466504838,KPWK"
chicago,2010-04-20,61,40.3,50.8,61,39.3,50.4,34.8,55.9,0,0,0,,,,,9.8,73.9,1016.9,76.5,9.9,200.5,17.3,7,,2010-04-20T06:02:26,2010-04-20T19:37:05,0.18,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"72534014819,KORD,KMDW,72530094846,74466504838,KPWK"
chicago,2010-04-21,60.6,42.4,48.2,60.6,35.4,45.4,35.5,62.1,0,0,0,,,,28.9,14.7,28.5,1011.9,52.4,9.9,287.6,24.9,9,,2010-04-21T06:00:56,2010-04-21T19:38:12,0.24,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"72534014819,KORD,KMDW,72530094846,74466504838,KPWK"
chicago,2010-04-22,58.5,38.8,47.6,58.5,34.6,44.8,35.7,65.1,0.015,100,12.5,rain,,,21.9,11.6,43.8,1011.8,55.4,9.8,287.3,24.9,9,,2010-04-22T05:59:26,2010-04-22T19:39:18,0.29,"Rain, Partially cloudy",Partly cloudy throughout the day with early morning rain.,rain,"72534014819,KORD,KMDW,72530094846,74466504838,KPWK"
chicago,2010-04-23,62.2,43.2,52.3,62.2,39,51.2,38.9,62.4,0.013,100,16.67,rain,,,18.3,13.2,81.4,1011.9,85.1,9.6,223.9,19.3,9,,2010-04-23T05:57:57,2010-04-23T19:40:24,0.35,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"72534014819,KORD,KMDW,72530094846,74466504838,KPWK"
chicago,2010-04-24,60.5,52.4,56.1,60.5,52.4,56.1,52.6,88.1,0.111,100,29.17,rain,,,33.2,20.2,95.5,1003.4,99.8,3.9,104.2,9,4,,2010-04-24T05:56:29,2010-04-24T19:41:30,0.4,"Rain, Overcast",Cloudy skies throughout the day with rain.,rain,"72534014819,KORD,KMDW,72530094846,74466504838,KPWK"
chicago,2010-04-25,57.5,47.7,53.4,57.5,41.4,51.9,49.8,87.4,0.167,100,54.17,rain,,,29.2,20,54,992.4,97.3,7.7,100.9,8.6,4,,2010-04-25T05:55:02,2010-04-25T19:42:36,0.44,"Rain, Overcast",Cloudy skies throughout the day with a chance of rain throughout the day.,rain,"72534014819,KORD,KMDW,72530094846,74466504838,KPWK"
chicago,2010-04-26,61.4,47.9,53.3,61.4,42.2,51.5,32.8,46.6,0,0,0,,,,28.2,18.5,13.8,1001.4,70.9,9.9,317,27.4,9,,2010-04-26T05:53:36,2010-04-26T19:43:42,0.47,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"72534014819,KORD,KMDW,72530094846,74466504838,KPWK"
chicago,2010-04-27,50.3,40.8,46.3,50.3,37.5,41.1,25.8,45.7,0,0,0,,,,28.4,18.6,30.9,1009.9,41.6,9.9,311.9,27.1,10,,2010-04-27T05:52:12,2010-04-27T19:44:48,0.49,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"72534014819,KORD,KMDW,72530094846,74466504838,KPWK"
chicago,2010-04-28,62.2,35.5,49.8,62.2,35.5,49.8,27.7,45.7,0,0,0,,,,20.8,11,150.8,1013.8,40.3,9.9,314.5,27.4,10,,2010-04-28T05:50:48,2010-04-28T19:45:54,0.5,Partially cloudy,Becoming cloudy in the afternoon.,partly-cloudy-day,"72534014819,KORD,KMDW,72530094846,74466504838,KPWK"
chicago,2010-04-29,78.4,49.9,63.5,78.4,47,63.4,41.1,44.5,0,0,0,,,,47.1,33.5,173.5,1005,57.1,9.9,248.5,21.5,7,,2010-04-29T05:49:25,2010-04-29T19:46:59,0.51,Partially cloudy,Partly cloudy throughout the day.,wind,"72534014819,KORD,KMDW,72530094846,74466504838,KPWK"
chicago,2010-04-30,80.5,62.6,71,80.8,62.6,71.1,56.3,60.6,0.266,100,16.67,rain,,,48.3,25,193.1,999.4,63.4,9.6,278.2,24.2,9,,2010-04-30T05:48:04,2010-04-30T19:48:05,0.53,"Rain, Partially cloudy",Partly cloudy throughout the day with late afternoon rain.,rain,"72534014819,KORD,KMDW,72530094846,74466504838,KPWK"
chicago,2010-05-01,70.3,61.6,65.4,70.3,61.6,65.4,54.4,68.9,0.024,100,8.33,rain,,,21.9,14.2,220.5,1001.9,85.4,9.9,242.7,21.1,9,,2010-05-01T05:46:44,2010-05-01T19:49:10,0.55,"Rain, Partially cloudy",Partly cloudy throughout the day with early morning rain.,rain,"72534014819,KORD,KMDW,72530094846,74466504838,KPWK"
chicago,2010-05-02,67.3,53.7,61.2,67.3,53.7,61.2,51.8,72.6,0.323,100,25,rain,,,20,10.1,260.1,1002.6,89.7,9.2,258.3,22.5,9,,2010-05-02T05:45:25,2010-05-02T19:50:15,0.59,"Rain, Partially cloudy",Partly cloudy throughout the day with rain clearing later.,rain,"72534014819,KORD,KMDW,72530094846,74466504838,KPWK"
chicago,2010-05-03,71.4,51.6,62.1,71.4,51.6,62.1,45.3,56.9,0,0,0,,,,26.3,15.6,252.5,1007.7,32.1,9.9,288.9,25,9,,2010-05-03T05:44:07,2010-05-03T19:51:20,0.63,Partially cloudy,Becoming cloudy in the afternoon.,partly-cloudy-day,"72534014819,KORD,KMDW,72530094846,74466504838,KPWK"
chicago,2010-05-04,78.9,52.7,65.9,78.9,52.7,65.9,43.2,46.5,0,0,0,,,,33.2,21,215.1,1009,37.7,9.9,328.5,28.4,10,,2010-05-04T05:42:50,2010-05-04T19:52:25,0.68,Partially cloudy,Clearing in the afternoon.,partly-cloudy-day,"72534014819,KORD,KMDW,72530094846,74466504838,KPWK"
chicago,2010-05-05,72.7,59,65,72.7,59,65,38.1,39.6,0,0,0,,,,31.1,18.8,259,1007.7,53.1,9.9,202.4,17.3,6,,2010-05-05T05:41:35,2010-05-05T19:53:30,0.72,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"72534014819,KORD,KMDW,72530094846,74466504838,KPWK"
chicago,2010-05-06,59.7,47.2,53.3,59.7,42.2,51.9,37.7,56.2,0,0,0,,,,23.2,15.1,33.9,1015.6,43.2,9.9,302.6,26,9,,2010-05-06T05:40:21,2010-05-06T19:54:34,0.77,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"72534014819,KORD,KMDW,72530094846,74466504838,KPWK"
chicago,2010-05-07,57.4,46.2,51.8,57.4,40,50,45.5,79.1,0.408,100,33.33,rain,,,33.9,22,3.1,1007.6,98.7,8.4,152.5,13.2,6,,2010-05-07T05:39:09,2010-05-07T19:55:38,0.82,"Rain, Overcast",Cloudy skies throughout the day with rain clearing later.,rain,"72534014819,KORD,KMDW,72530094846,74466504838,KPWK"
chicago,2010-05-08,49.5,42.7,45.7,42.7,34.7,39.2,35.5,67.2,0.034,100,20.83,rain,,,38.7,25.5,289.6,1016.1,93.5,9.8,242.9,20.8,8,,2010-05-08T05:37:58,2010-05-08T19:56:42,0.86,"Rain, Overcast",Cloudy skies throughout the day with rain.,rain,"72534014819,KORD,KMDW,72530094846,74466504838,KPWK"
chicago,2010-05-09,55.5,37.4,47.4,55.5,33.3,45.7,29,51.9,0,0,0,,,,19.5,10,12.7,1027.3,42,9.9,337.2,29.2,10,,2010-05-09T05:36:48,2010-05-09T19:57:46,0.9,Partially cloudy,Becoming cloudy in the afternoon.,partly-cloudy-day,"72534014819,KORD,KMDW,72530094846,74466504838,KPWK"
chicago,2010-05-10,57.2,42.1,51.6,57.2,39.6,50.9,29.4,44,0,0,0,,,,28.7,18.1,114.8,1025.4,73,9.9,228.2,19.7,9,,2010-05-10T05:35:40,2010-05-10T19:58:49,0.94,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"72534014819,KORD,KMDW,72530094846,74466504838,KPWK"
chicago,2010-05-11,54.9,44.2,49.3,54.9,36.9,46.1,45.6,87.2,0.444,100,50,rain,,,32.8,20.2,108.8,1012,100,5.6,120.4,10.3,5,,2010-05-11T05:34:34,2010-05-11T19:59:51,0.97,"Rain, Overcast",Cloudy skies throughout the day with a chance of rain throughout the day.,rain,"72534014819,KORD,KMDW,72530094846,74466504838,KPWK"
chicago,2010-05-12,51.9,45.7,48.2,51.9,40.6,44.7,44.9,88.6,0.019,100,16.67,rain,,,20.8,14.2,50.4,1019.3,100,4.6,138.2,12,4,,2010-05-12T05:33:29,2010-05-12T20:00:54,0.99,"Rain, Overcast",Cloudy skies throughout the day with late afternoon rain.,rain,"72534014819,KORD,KMDW,72530094846,74466504838,KPWK"
chicago,2010-05-13,76.1,48.4,59.8,76.1,43,59,53.3,80.7,0.79,100,50,rain,,,32.3,20.8,240.9,1013.7,95.6,6.2,176,15.1,6,,2010-05-13T05:32:25,2010-05-13T20:01:56,1,"Rain, Overcast",Cloudy skies throughout the day with a chance of rain throughout the day.,rain,"72534014819,KORD,KMDW,72530094846,74466504838,KPWK"
chicago,2010-05-14,65.9,48.2,58.1,65.9,44.9,57.9,43.6,59.6,0,0,0,,,,26.6,19.1,264.1,1021.3,53.1,9.9,337.6,29.1,10,,2010-05-14T05:31:23,2010-05-14T20:02:57,0,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"72534014819,KORD,KMDW,72530094846,74466504838,KPWK"
chicago,2010-05-15,61.6,47.1,55,61.6,47.1,55,41.6,61.8,0,0,0,,,,,11.1,45.7,1024.9,68.6,9.9,133.1,11.6,4,,2010-05-15T05:30:23,2010-05-15T20:03:58,0.01,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"72534014819,KORD,KMDW,72530094846,74466504838,KPWK"
chicago,2010-05-16,64.4,44.9,55.1,64.4,42.2,54.7,42.3,63.1,0,0,0,,,,29.2,17.6,47.6,1022.5,67.5,9.9,241,20.8,7,,2010-05-16T05:29:24,2010-05-16T20:04:58,0.04,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"72534014819,KORD,KMDW,72530094846,74466504838,KPWK"
chicago,2010-05-17,58.1,51.1,54.6,58.1,51.1,54.6,42.7,64.8,0.04,100,25,rain,,,21.9,13.3,30.3,1017.5,93.5,9.9,94.6,8.1,3,,2010-05-17T05:28:27,2010-05-17T20:05:58,0.07,"Rain, Overcast",Cloudy skies throughout the day with a chance of rain throughout the day.,rain,"72534014819,KORD,KMDW,72530094846,74466504838,KPWK"
chicago,2010-05-18,61.8,50.7,55.6,61.8,50.7,55.6,40.9,58.1,0,0,0,,,,33.7,20.5,17.7,1015.3,88.6,9.9,140.7,12,5,,2010-05-18T05:27:32,2010-05-18T20:06:57,0.12,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"72534014819,KORD,KMDW,72530094846,74466504838,KPWK"
chicago,2010-05-19,73.3,45.5,60.9,73.3,44.5,60.9,38.9,48.4,0,0,0,,,,20.4,14.5,40.6,1016.7,32.9,9.9,349.2,30.2,10,,2010-05-19T05:26:39,2010-05-19T20:07:55,0.17,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"72534014819,KORD,KMDW,72530094846,74466504838,KPWK"
chicago,2010-05-20,71.7,50.6,61.8,71.7,50.6,61.8,47.4,60.3,0.02,100,16.67,rain,,,23,13.4,121.2,1017.1,81.7,9.9,221.5,19.1,8,,2010-05-20T05:25:47,2010-05-20T20:08:53,0.22,"Rain, Partially cloudy",Partly cloudy throughout the day with late afternoon rain.,rain,"72534014819,KORD,KMDW,72530094846,74466504838,KPWK"
chicago,2010-05-21,70.2,55.6,61.9,70.2,55.6,61.9,57.8,87,0.19,100,41.67,rain,,,19.5,11.6,112.8,1011.9,96.7,5.9,123.8,10.7,4,,2010-05-21T05:24:57,2010-05-21T20:09:50,0.28,"Rain, Overcast",Cloudy skies throughout the day with a chance of rain throughout the day.,rain,"72534014819,KORD,KMDW,72530094846,74466504838,KPWK"
chicago,2010-05-22,72,57.4,64.2,72,57.4,64.2,58.7,83.1,0.004,100,4.17,rain,,,,11.9,88.9,1013.6,81.4,5.1,322.2,27.8,9,,2010-05-22T05:24:09,2010-05-22T20:10:46,0.34,"Rain, Partially cloudy",Partly cloudy throughout the day with morning rain.,rain,"72534014819,KORD,KMDW,72530094846,74466504838,KPWK"
chicago,2010-05-23,89.2,64.9,77.6,92.1,64.9,79,64.2,65,0,0,0,,,,23.9,15.7,182.5,1014.7,40.3,9.8,291.3,25,8,,2010-05-23T05:23:23,2010-05-23T20:11:41,0.39,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"72534014819,KORD,KMDW,72530094846,74466504838,KPWK"
chicago,2010-05-24,89.5,72.5,81.4,94.2,72.5,83.3,67.7,64.3,0,0,0,,,,21.9,13.4,130.7,1016.8,30,9.7,273.6,23.7,8,,2010-05-24T05:22:38,2010-05-24T20:12:36,0.43,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"72534014819,KORD,KMDW,72530094846,74466504838,KPWK"
chicago,2010-05-25,86.2,71.3,78.9,86.4,71.3,79.1,61.3,55.7,0,0,0,,,,20.4,14.9,124,1016.9,55.9,9.9,305.9,26.3,9,,2010-05-25T05:21:56,2010-05-25T20:13:29,0.46,Partially cloudy,Becoming cloudy in the afternoon.,partly-cloudy-day,"72534014819,KORD,KMDW,72530094846,74466504838,KPWK"
chicago,2010-05-26,84.5,69.8,76.9,85.9,69.8,77.3,62.4,61.7,0,0,0,,,,26.5,16.1,18.4,1015.8,78.7,9.6,257.8,22.2,7,,2010-05-26T05:21:15,2010-05-26T20:14:22,0.49,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"72534014819,KORD,KMDW,72530094846,74466504838,KPWK"
chicago,2010-05-27,75.8,64.6,69.9,75.8,64.6,69.9,51.1,53.4,0,0,0,,,,25.3,17.1,22,1016.4,55,9.7,247.2,21.3,7,,2010-05-27T05:20:37,2010-05-27T20:15:13,0.5,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"72534014819,KORD,KMDW,72530094846,74466504838,KPWK"
chicago,2010-05-28,75.9,59.5,67.5,75.9,59.5,67.5,48.6,51.4,0,0,0,,,,27.6,15.5,24.3,1016.1,28.2,9.9,362.5,31.3,10,,2010-05-28T05:20:00,2010-05-28T20:16:04,0.5,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"72534014819,KORD,KMDW,72530094846,74466504838,KPWK"
chicago,2010-05-29,83.2,62,71.9,83.6,62,72.1,57.1,60.7,0,0,0,,,,,11.9,55.2,1014.1,31.1,9.9,339.8,29.4,9,,2010-05-29T05:19:25,2010-05-29T20:16:53,0.52,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"72534014819,KORD,KMDW,72530094846,74466504838,KPWK"
chicago,2010-05-30,89.7,63.7,78,88.5,63.7,77.8,58.4,54,0,0,0,,,,18.7,10.2,166.5,1011.7,33.8,9.7,334.5,29.1,9,,2010-05-30T05:18:53,2010-05-30T20:17:41,0.53,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"72534014819,KORD,KMDW,72530094846,74466504838,KPWK"
chicago,2010-05-31,81.5,65.5,72.1,84.2,65.5,72.3,64.6,77.8,0.599,100,29.17,rain,,,44.1,13.8,211.9,1010.9,68.8,7.7,116.5,10.1,4,,2010-05-31T05:18:22,2010-05-31T20:18:29,0.56,"Rain, Partially cloudy",Partly cloudy throughout the day with a chance of rain throughout the day.,rain,"72534014819,KORD,KMDW,72530094846,74466504838,KPWK"
chicago,2010-06-01,84,63.7,73.7,84.1,63.7,73.8,62.7,71.4,0,0,0,,,,18.3,11,170.8,1011.1,71.3,6.7,343.3,29.4,10,,2010-06-01T05:17:53,2010-06-01T20:19:14,0.6,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"72534014819,KORD,KMDW,72530094846,74466504838,KPWK"
